,id_entidad,preten_ind,ind,un_preten,valor_ini_ind,contraparte,convocados,convocantes,id_arb,extrae,par_entidad,consecutivo,cont_casos,interinst,orfeo,impacto,ep_convocante,tipo_conv,apoderado_convocante,ep_convocada,apoderado_convocado,ent_vinculadas,nit,nac_ter_int,rol_entidad,tipo_arb,exp_cam_com,ctr_arbitraje,mecanismo_sel_arb,arbitro_n,nombre_arbitro,nombre_secretario,idsecretario,estado_caso,instancia,etapa,sentido_lau,tipo_cond,valor_costas,tipo_arbitramento,nombre_ua,sector_ua,hechos
191,245,115954405956.93993,666,PESOS,79904000000.0,CONCESIÓN AUTOPISTA BOGOTÁ GIRARDOT S.A.  ,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,CONCESIÓN AUTOPISTA BOGOTÁ GIRARDOT S.A.  ,24540-22004-11,245,42,11.0,0,NO,20154050238872 / 20154050473342 / 20168000102682,JURIDICO,NO,JURIDICA ,RUAN PERDOMO ANA MARIA DEL PILAR,SI,BEJARANO GUZMAN RAMIRO,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI|245|TRANSPORTE,830125996-6,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,2767,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,1.0,CARDENAS MEJIA JUAN PABLO,ATUESTA ORTIZ ANDREA,52451905,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE,NO HAY CONDENA,1573890796,GENERAL,AGENCIA NACIONAL DE INFRAESTRUCTURA,Sector Transporte,"CRONOGRAMA DE OBRAS, DISMINUCIONES Y RETENCIONES, INCUMPLIMIENTO DE CONTRATO, DESEQUILIBRIO FINANCIERO, INCUMPLIMIENTO CONDICIONES TECNICAS, DESEQUILIBRIO FINANCIERO, INCUMPLIMIENTO OBRAS"
192,188,150675763490.39636,667,PESOS,103000000000.0,META PETROLEUM LTD NIT 830126302-2,EMPRESA COLOMBIANA DE PETRÓLEOS - ECOPETROL,META PETROLEUM LTD NIT 830126302-2,188QUIFA2003-26,188,44,26.0,1,NO,20154050338462,MACROECONOMICO,NO,JURIDICA ,MARTINEZ NEIRA NESTOR HUMBERTO,SI,MEDELLIN BECERRA CARLOS EDUARDO,EMPRESA COLOMBIANA DE PETRÓLEOS - ECOPETROL|188|MINAS Y ENERGIA,899999068-1,NACIONAL ,CONVOCADO,ARBITRAMENTO GENERAL,2521,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,1.0,CARDENAS MEJIA JUAN PABLO,NÁMEN BAQUERO JEANNETTE,52414737,TERMINADO POR LAUDO,RECURSO EXTRAORDINARIO,FALLO,FAVORABLE,NO HAY CONDENA,0,GENERAL,ECOPETROL S.A.,Sector Minas y Energía,"El Tribunal de Arbitramento pretende dirimir la controversia presentada entre METAPETROLEUM CORP. SUCURSAL COLOMBIA contra ECOPETROL S.A. por el contrato de asociación QUIFA, el cual se debió interpretar y aplicar por las partes en el sentido de que la participación adicional en producción para ECOPETROL por precios altos debe ser calculada exclusivamente sobre la participación en la producción que corresponde a META PETROLEUM, de conformidad con los criterios, parámetros, tablas, formulas y metodologías de cálculo que se desprenden de la clausula 39 ""derechos por precios altos"" ."
193,55,25334003716.711468,669,PESOS,18343307593.81,FONDO PARA EL FINANCIAMIENTO DEL SECTOR AGROPECUARIO - FINAGRO,BANCO AGRARIO DE COLOMBIA ,FONDO PARA EL FINANCIAMIENTO DEL SECTOR AGROPECUARIO - FINAGRO,55|27 DE ENERO2014-212,55|,27,212.0,1,SI,20154050420032 / 20154051001202 / 20154051641892/ 20178000114432/ 20188001018052,JURIDICO,SI,JURIDICA ,PIQUERO VILLEGAS FELIPE,SI,GALLO MEDINA LUIS HERNANDO,BANCO AGRARIO DE COLOMBIA |55|AGRICULTURA Y DESARROLLO RURAL,800037800-8,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,3390,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,2.0,CARDENAS MEJIA JUAN PABLO,OTERO ALVAREZ LILIANA,52321113 ,TERMINADO POR LAUDO,PRIMERA ,FALLO,DESFAVORABLE,PAGAR,0,GENERAL,BANCO AGRARIO DE COLOMBIA S.A.,Sector Agricultura Pesquero y Desarrollo Rural,"1.- En el marco de la Resolución 5 de 2008 de la Comisión Nacional de Crédito Agropecuario, y sus respectivas modificaciones,  así como de lo previsto en circulares y el Manual de Servicios de Finagro, el Fondo Agropecuario de Garantías – FAG, de que tratan la Ley 16 de 1990 y la Ley 21 de 1985, administrado por FINAGRO, específicamente con cargo a la sub-cuenta Fondo de Garantías Especial de Exportadores, expidió varios certificados de garantía a  créditos de fomento agropecuario otorgados por el Banco Agrario de Colombia S.A. a favor de varias personas naturales y jurídicas.2.- Que respecto de varios de dichos certificados de garantía, existen controversias entre el Banco y FINAGRO respecto a la exigibilidad y procedencia o no del pago de algunos certificados negados, rechazados o inadmitidos por FINAGRO  o de aquellos ya efectuados por dicho Fondo, últimos de los cuales son objeto de solicitud de reembolso por Este al Banco Agrario de Colombia

"
194,61,25334003716.711468,670,PESOS,18343307593.81,BANCO AGRARIO DE COLOMBIA ,BANCO AGRARIO DE COLOMBIA ,FONDO PARA EL FINANCIAMIENTO DEL SECTOR AGROPECUARIO - FINAGRO,61|27 DE ENERO2014-212,61|,63,212.0,1,SI,20154050420032 / 20154051001202 / 20154051641892/ 20178000114432/ 20188001018052,JURIDICO,SI,JURIDICA ,PIQUERO VILLEGAS FELIPE,SI,GALLO MEDINA LUIS HERNANDO,FONDO PARA EL FINANCIAMIENTO DEL SECTOR AGROPECUARIO (FINAGRO)|61|AGRICULTURA Y DESARROLLO RURAL,,NACIONAL,CONVOCANTE,ARBITRAMENTO GENERAL,3390,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,2.0,CARDENAS MEJIA JUAN PABLO,OTERO ALVAREZ LILIANA,52321113 ,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE,PAGAR,0,GENERAL,FONDO PARA EL FINANCIAMIENTO DEL SECTOR AGROPECUARIO,Sector Agricultura Pesquero y Desarrollo Rural,"1.- En el marco de la Resolución 5 de 2008 de la Comisión Nacional de Crédito Agropecuario, y sus respectivas modificaciones,  así como de lo previsto en circulares y el Manual de Servicios de Finagro, el Fondo Agropecuario de Garantías – FAG, de que tratan la Ley 16 de 1990 y la Ley 21 de 1985, administrado por FINAGRO, específicamente con cargo a la sub-cuenta Fondo de Garantías Especial de Exportadores, expidió varios certificados de garantía a  créditos de fomento agropecuario otorgados por el Banco Agrario de Colombia S.A. a favor de varias personas naturales y jurídicas.2.- Que respecto de varios de dichos certificados de garantía, existen controversias entre el Banco y FINAGRO respecto a la exigibilidad y procedencia o no del pago de algunos certificados negados, rechazados o inadmitidos por FINAGRO  o de aquellos ya efectuados por dicho Fondo, últimos de los cuales son objeto de solicitud de reembolso por Este al Banco Agrario de Colombia

"
195,249,,672,0,0.0,SOCIEDAD CONCESIONARIA OPERADORA AEROPORTUARIA INTERNACIONAL S.A. - OPAIN S.A.  ,SOCIEDAD CONCESIONARIA OPERADORA AEROPORTUARIA INTERNACIONAL S.A. - OPAIN S.A.  ,U.A.E. DE LA AERONAUTICA CIVIL,2496169OK2006-69,249,31,69.0,1,NO,,JURIDICO,SI,JURIDICA ,  ,,  ,U.A.E. DE LA AERONAUTICA CIVIL|249|TRANSPORTE,899999059-3,NACIONAL,CONVOCANTE,ARBITRAMENTO GENERAL,1988,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,1.0,CARDENAS MEJIA JUAN PABLO,ZULETA GARCIA MARIA PATRICIA,39695351,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE,,0,GENERAL,UNIDAD ADMINISTRATIVA ESPECIAL DE AERONÁUTICA CIVIL,Sector Transporte,"LA PARTE CONVOCANTE SOLICITA NO LE SEA COBRADA LA SUMA DE DINERO, POR CONCEPTO DE MULTA POR INCUMPLIMIENTO EN LO PACTADO EN EL CONTRATO."
196,245,109629969513.50742,679,PESOS,93285186586.0,CSS CONSTRUCTORES S.A NIT 832006599-5,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,CSS CONSTRUCTORES S.A NIT 832006599-5,2450377-12002-,245,42,,1,NO,20174051312142/ 20174051355252/ 20174051973212 / 20194050885452,MACROECONOMICO,NO,JURIDICA ,MIER BARROS PATRICIA EUGENIA,SI,DE VEGA PINZON GABRIEL,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI|245|TRANSPORTE,830125996-6,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,5286,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,3.0,CARDENAS MEJIA JUAN PABLO,GARAVITO VALENCIA PEDRO ORLANDO,,TERMINADO POR LAUDO,PRIMERA ,FALLO,DESFAVORABLE,PAGAR,0,GENERAL,AGENCIA NACIONAL DE INFRAESTRUCTURA,Sector Transporte,"EL CONVOCANTE ADUCE UN DESEQUILIBRIO ECONÓMICO DADO EL INCUMPLIMIENTO DE LA OBLIGACIÓN CONTENIDA EN LA CLAÚSULA 18,3 DEL CONTRATO DE CONCESIÓN POR PARTE  DE LA ANI "
197,154,23380496311.29913,686,PESOS,21351271896.0,CORPORACION DE SERVICIOS MEDICOS INTERNACIONALES THEM Y CIA LTDA COSMITET LTDA NIT 830023202-1,FIDUCIARIA LA PREVISORA S.A. - FIDUPREVISORA,CORPORACION DE SERVICIOS MEDICOS INTERNACIONALES THEM Y CIA LTDA COSMITET LTDA NIT 830023202-1,15412076-005-20122012-,154,45,,1,NO, 20194052191832/ 20198002270082,JURIDICO,NO,NATURAL,IBAÑEZ PARRA OSCAR,SI,SUAREZ  CALDERON JUAN PABLO,FIDUCIARIA LA PREVISORA S.A. - FIDUPREVISORA|154|HACIENDA Y CREDITO PUBLICO,860525148-5,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,117072,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,1.0,CARDENAS MEJIA JUAN PABLO,ZULETA GARCIA MARIA PATRICIA,39695351,TERMINADO POR LAUDO,PRIMERA ,FALLO,DESFAVORABLE,PAGAR,,GENERAL,FIDUCIARIA LA PREVISORA S.A.,Sector Hacienda y Crédito Público,"LAS PARTES SUSCRIBIERON CONTRATO PARA LA PRESTACIÓN DE SERVICIOS DE SALUD, PARA LOS AFILIADOS AL MAGISTERIO. 2. LA PARTE CONVOCANTE MANIFESTÓ QUE LA ENTIDAD INCUMPLIÓ EL CONTRATO,POR EL NO PAGO DE LOS RECOBROS DE ALTO COSTO."
198,249,,689,0,0.0,SOCIEDAD CONCESIONARIA OPERADORA AEROPORTUARIA INTERNACIONAL S.A. - OPAIN S.A. NIT  ,U.A.E. DE LA AERONAUTICA CIVIL,SOCIEDAD CONCESIONARIA OPERADORA AEROPORTUARIA INTERNACIONAL S.A. - OPAIN S.A. NIT  ,2496169OK-12006-69,249,31,69.0,1,NO,,JURIDICO,NO,JURIDICA ,  ,SI,  ,U.A.E. DE LA AERONAUTICA CIVIL|249|TRANSPORTE,899999059-3,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,1332,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,1.0,CARDENAS MEJIA JUAN PABLO,ZULETA GARCIA MARIA PATRICIA,39695351,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE,NO HAY CONDENA,0,GENERAL,UNIDAD ADMINISTRATIVA ESPECIAL DE AERONÁUTICA CIVIL,Sector Transporte,LA PARTE CONVOCANTE SOLICITA QUE SE DECLARE QUE NO ESTÁ OBLIGADO AL PAGO DE LOS INTERESES MORATORIOS DE LA CONTRAPRESTACIÓN DEFINIDA POR EL AMIGABLE COMPONEDOR Y QUE ES IMPROCEDENTE LA MULTA PREVISTA POR LA INTERVENTORÍA.
199,356,1576879447.5317743,695,PESOS,1202844586.0,UNION TEMPORAL MEDICOL SALUD 2012  ,FONDO DE PRESTACIONES SOCIALES DEL MAGISTERIO - FOMAG,UNION TEMPORAL MEDICOL SALUD 2012  ,35612076-003-20122012-229,356,53,229.0,1,NO,20154050855452 / 20164050096222 / 20164050569662 / 20164050720062 / 20164051200852 / 20164051689672 / 20164052010902/ 20178000055632/ 20178000207302/ 20178000236252/ 20178000405942/ 20178000437432/ 20178000480522/ 20178001123942/ 20178001081962/ 20178001138762/ 20178001701322/ 20178001730072/ 20178002138632,JURIDICO,NO,JURIDICA ,LOZANO CHAPARRO‎ CHRISTIAN CAMILO,SI ,VEGA PRECIADO HENRY,FONDO DE PRESTACIONES SOCIALES DEL MAGISTERIOS FOMAG|356|EDUCACION ,860525148-5,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,4036,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",SORTEO CENTRO,1.0,ALMONACID SANCHEZ JUAN MANUEL,RUGELES MARTINEZ MONICA FERNANDA,52256686,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE,NO HAY CONDENA,61000000,GENERAL,FONDO DE PRESTACIONES SOCIALES DEL MAGISTERIO,Sector Educación Nacional,"El día 30 de abril de 2012, en atención a la recomendación impartida por el Consejo Directivo del Fondo Nacional de prestaciones Sociales del Magisterio, la Fiduciaria Previsora S.A, suscribió contrato de prestación de servicios médico asistenciales con la Unión Temporal Medicol Salud 2012, cuyo objeto contractual fue garantizar la prestación de los servicios de salud para los afiliados al FOMAG y sus beneficiarios, zonificados en la región 2 integrada por los departamentos del Amazonas, Vichada, Guanía, Vaupés, Guaviare, Bogotá, Casanare, Meta, Cundinamarca y Tolima de acuerdo a las condiciones jurídicas, financieras y técnicas definidas en el pliego de condiciones y en la propuesta presentada por el contratista. Como consecuencia de lo anterior la parte convocante solicita la declaratoria de la nulidad de las resoluciones No. 2460,7842 y 10969 de 2014 expedidas por el Ministerio de Educación mediante el cual se impuso multa."
200,147,1576879447.5317743,696,PESOS,1202844586.0,UNION TEMPORAL MEDICOL SALUD 2012  ,MINISTERIO DE EDUCACIÓN NACIONAL,UNION TEMPORAL MEDICOL SALUD 2012  ,14712076-003-20122012-229,147,33,229.0,1,NO,20154050855452 / 20164050096222 / 20164050569662 / 20164050720062 / 20164051200852 / 20164051689672 / 20164052010902/ 20178000055632/ 20178000207302/ 20178000236252/ 20178000405942/ 20178000437432/ 20178000480522/ 20178001123942/ 20178001081962/ 20178001138762/ 20178001701322/ 20178001730072/ 20178002138632,JURIDICO,NO,JURIDICA ,LOZANO CHAPARRO‎ CHRISTIAN CAMILO,SI ,ORTEGON PULIDO CARLOS FELIPE,MINISTERIO DE EDUCACIÓN NACIONAL|147|EDUCACION ,899999001-7,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,4036,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",SORTEO CENTRO,1.0,ALMONACID SANCHEZ JUAN MANUEL,RUGELES MARTINEZ MONICA FERNANDA,52256686,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE,NO HAY CONDENA,61000000,GENERAL,MINISTERIO DE EDUCACIÓN NACIONAL,Sector Educación Nacional,"El día 30 de abril de 2012, en atención a la recomendación impartida por el Consejo Directivo del Fondo Nacional de prestaciones Sociales del Magisterio, la Fiduciaria Previsora S.A, suscribió contrato de prestación de servicios médico asistenciales con la Unión Temporal Medicol Salud 2012, cuyo objeto contractual fue garantizar la prestación de los servicios de salud para los afiliados al FOMAG y sus beneficiarios, zonificados en la región 2 integrada por los departamentos del Amazonas, Vichada, Guanía, Vaupés, Guaviare, Bogotá, Casanare, Meta, Cundinamarca y Tolima de acuerdo a las condiciones jurídicas, financieras y técnicas definidas en el pliego de condiciones y en la propuesta presentada por el contratista. Como consecuencia de lo anterior la parte convocante solicita la declaratoria de la nulidad de las resoluciones No. 2460,7842 y 10969 de 2014 expedidas por el Ministerio de Educación mediante el cual se impuso multa."
201,245,180548504959.38425,698,PESOS,138661947014.0,CONCESIÓN AUTOPISTA BOGOTÁ GIRARDOT S.A.  ,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,CONCESIÓN AUTOPISTA BOGOTÁ GIRARDOT S.A.  ,24540-32004-231,245,42,231.0,0,NO,20154051000452 /20154051185792 / 20154051455812 / 20154051636652 / 20158001645282 / 20168000241012/ 20174050562882/ 20184050637482,MACROECONOMICO,NO,JURIDICA ,MONROY TORRES MARCELA DEL NIÑO JESUS,SI,GUTIERREZ RAMIREZ ALEJANDRO,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI|245|TRANSPORTE,830125996-6,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,4150,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,1.0,GARRIDO DIAZ JUAN MANUEL,ACEVEDO REHBEIN ALBERTO,79982607,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE,NO HAY CONDENA,0,GENERAL,AGENCIA NACIONAL DE INFRAESTRUCTURA,Sector Transporte,"La concesión Autopista Bogotá - Girardot S.A. y el entonces INCO, hoy ANI, suscribieron contrato de concesión No. Gg-040-2004 el cual tuvo como objeto el otorgamiento de una concesión a la CABG, con el fin de que la CABG realizara, de forma general, los estudios y diseños definitivos del proyecto vial ""Bosa-Granada-Girardot"" , la adquisición de predios, la ejecución de las obras de construcción y rehabilitación, la operación y mantenimientos de dichas obras, la financiación , la prestación de servicios y el uso de los bienes de propiedad del INCO dados en concesión, para la ejecución del mencionado proyecto. la controversia se genero debido a que la ANI, incumplió sus obligaciones contractuales, al no trasladar de manera integral a la subcuenta principal del patrimonio autónomo las sumas correspondientes a las vigencias fiscales pactadas en el adicional 1 al Contrato GG-040-2004, correspondientes a los años 2014 y 2015 y derivadas del compes 3632 del 16 de diciembre de 2009."
202,245,400000000.0,700,SALARIOS MINIMOS MENSUALES,400.0,OLEODUCTO CENTRAL S.A.,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,OLEODUCTO CENTRAL S.A.,2450161996-443,245,42,443.0,1,SI,20154051912372 / 20164050515882 / 20164050740782 / 20164050785722 / 20164050821262 / 20168000821372 / 20168001482552,JURIDICO,SI,JURIDICA ,MUTIS TELLEZ FELIPE,SI,ESTRADA SANCHEZ JUAN PABLO,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI|245|TRANSPORTE,830125996-6,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,4477,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,3.0,GARRIDO DIAZ JUAN MANUEL,MANTILLA ESPINOSA FABRICIO,91075609,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE,NO HAY CONDENA,1264742024,GENERAL,AGENCIA NACIONAL DE INFRAESTRUCTURA,Sector Transporte,"QUE DE CONFORMIDAD CON LO ESTIPULADO EN LA CLAUSULA TERCERA DEL OTRO SI No.2 se declare que la metodología para el calculo de la contraprestación portuaria establecida en el documento CONPES 3744 de 2013 no le es aplicable al contrato de concesión portuaria No.16 de 1996 hasta tanto no se modifique el mismo sustancialmente, por esto se declare que no hay lugar a que la ANI recalcule la contraprestación portuaria a cargo de OCENSA con base en la metodología establecida en el documento CONPES antes dicho."
203,485,400000000.0,701,SALARIOS MINIMOS MENSUALES,400.0,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,AGENCIA NACIONAL DE INFRAESTRUCTURA - ANI,OLEODUCTO CENTRAL S.A.,4850161996-443,485,23,443.0,1,SI,20154051912372 / 20164050515882 / 20164050740782 / 20164050785722 / 20164050821262 / 20168000821372 / 20168001482552,JURIDICO,SI,JURIDICA ,MUTIS TELLEZ FELIPE,SI,ESTRADA SANCHEZ JUAN PABLO,OLEODUCTO CENTRAL S.A.|485|MINAS Y ENERGIA,800251163-8,NACIONAL,CONVOCANTE,ARBITRAMENTO GENERAL,4477,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,3.0,GARRIDO DIAZ JUAN MANUEL,MANTILLA ESPINOSA FABRICIO,91075609,TERMINADO POR LAUDO,PRIMERA ,FALLO,DESFAVORABLE,NO HAY CONDENA,1.264.742.024,GENERAL,OLEODUCTO CENTRAL S.A.,Sector Minas y Energía,"QUE DE CONFORMIDAD CON LO ESTIPULADO EN LA CLAUSULA TERCERA DEL OTRO SI No.2 se declare que la metodología para el calculo de la contraprestación portuaria establecida en el documento CONPES 3744 de 2013 no le es aplicable al contrato de concesión portuaria No.16 de 1996 hasta tanto no se modifique el mismo sustancialmente, por esto se declare que no hay lugar a que la ANI recalcule la contraprestación portuaria a cargo de OCENSA con base en la metodología establecida en el documento CONPES antes dicho."
204,487,36244032673.61131,706,PESOS,29639919300.0,SCHRADER CAMARGO INGENIEROS ASOCIADOS S.A. NIT 900112515-7,REFINERIA DE CARTAGENA S.A.,SCHRADER CAMARGO INGENIEROS ASOCIADOS S.A. NIT 900112515-7,487OFERTA MERCANTIL IRREVOCABLE No.13-01-022013-434,487,28,434.0,1,NO,20154051641632 / 20154051658262 / 20164051070272 / 20164051227592 / 20164051337242 / 20164051332732 / 20164051337222 / 20164051881082/ 20174051352462/ 20174051352472/ 20174051355912/ 20174051356082/ 20174051356732/ 20174051357002/ 20174051357302,JURIDICO,NO,CONVOCADO,BENAVIDES GALVIS CLAUDIA INES,SI,POSSE VELASQUEZ DANIEL,REFINERIA DE CARTAGENA S.A.|487|MINAS Y ENERGIA,900112515-7,NACIONAL,CONVOCADO,ARBITRAMENTO GENERAL,4371,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,2.0,GARRIDO DIAZ JUAN MANUEL,CRESPO RIOS LYDA MERCEDES,29434956,TERMINADO POR LAUDO,PRIMERA ,FALLO,DESFAVORABLE,PAGAR,367000000,GENERAL,REFINERÍA DE CARTAGENA S.A.S,Sector Minas y Energía,"con la existencia de la oferta mercantil 24, el convocado incumplio el negocio juridico, el incumplimiento se evidención con la no ejecución de la totalidad de las obras señaladas en el contrato, como consecuencia de lo anterio la convocante debio contrastar otra empresa para que realizara la labor previamente contratada con la convocada"
205,442,1179836193.3055303,711,PESOS,1081291046.0,GRAN ESTACIÓN II CENTRO COMERCIAL P.H. NIT 9004823046,GRAN ESTACIÓN II CENTRO COMERCIAL P.H. NIT 9004823046,SOCIEDAD DE ACTIVOS ESPECIALES S.A.S|442|INTERIOR,442DEPOSITO2016-,442,37,,1,NO, 20194052055542/ 20194052336802/ 20194052398842/20194052511532/ 20194052636432 / 20204050985382 / 20204051013602,JURIDICO,SI,JURIDICA ,CABALLERO CABALLERO CABALLERO,NO,SALAZAR LOPEZ LUIS FERNANDO,SOCIEDAD DE ACTIVOS ESPECIALES S.A.S|442|HACIENDA Y CREDITO PUBLICO,900265408,NACIONAL,CONVOCANTE,ARBITRAMENTO GENERAL,115919,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",SORTEO CENTRO,1.0,JUAN MANUEL GARRIDO DIAZ,CIFUENTES ALBADAN IVAN HUMBERTO,80273114,TERMINADO POR LAUDO,PRIMERA ,FALLO,FAVORABLE,,,GENERAL,SOCIEDAD DE ACTIVOS ESPECIALES S.A.S.,Sector Hacienda y Crédito Público,LA ENTIDAD CONVOCANTE MANIFIESTA QUE LA PARTE CONVOCADA INCUMPLIÓ SUS FUNCIONES DE ADMINISTRAR LOS BIENES Y ÁREAS COMUNES QUE HACEN PARTE DEL EDIFICIO DE OFICINAS DE PROPIEDAD DE LA CONVOCANTE. 2. LA ENTIDAD SOLICITA SE REALICE LA RESTITUCIÓN DE LOS COSTOS DE ADMINISTRACIÓN EN LOS QUE INCURRIÓ.
206,535,564486204.2468373,720,PESOS,391878501.0,ECO SYSTEMS LTDA NIT  900054592-5,ECO SYSTEMS LTDA NIT  900054592-5,EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P. - TELEBUCARAMANGA,5352007000522007-29,535,75,29.0,1,NO,20154050192382,JURIDICO,SI,JURIDICA ,VELEZ OCHOA RICARDO,NO,MEJIA CAMACHO HERNANDO DE JESUS,EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A. E.S.P. - TELEBUCARAMANGA|535|TECNOLOGIAS DE LA INFORMACION Y LAS COMUNICACIONES,890201210-2,NACIONAL,CONVOCANTE,ARBITRAMENTO GENERAL,2812,"CENTRO DE ARBITRAJE, CONCILIACIÓN Y AMIGABLE COMPOSICIÓN DE LA CÁMARA DE COMERCIO DE BOGOTÁ",MUTUO ACUERDO,3.0,GAMBOA BERNATE JUAN FERNANDO,RUGELES MARTINEZ MONICA FERNANDA,52256686,TERMINADO POR LAUDO,RECURSO EXTRAORDINARIO,FALLO,FAVORABLE,PAGAR,29.661.962‬,GENERAL,EMPRESA DE TELECOMUNICACIONES DE BUCARAMANGA S.A E.S.P,Sector de las Tecnologías de la Información y las Comunicaciones,INCUMPLIMIENTO DEL CONTRATO CUYO OBJETO ES LA COMPRAVENTA DE UNA SOLUCION PARA LA PRESTACION DE SERVICIOS DE FILTRADO DE CONTENIDO ANTISPAM & ANTIVIRUS Y FIREWALL DE PROTOCOLOS PARA LOS USUARIOS DE INTERNET CONMUTADO Y DEDICADO DE TELEBUCARAMANGA
